"","HHID","PN","gender","race","edu","baselineage","couple1","couple2","couple3","lbcomp1","lbcomp2","lbcomp3","livarr1","livarr2","livarr3","mstat1","mstat2","mstat3","mobility1","mobility2","mobility3","wealth1","wealth2","wealth3","hhsize1","hhsize2","hhsize3","numchild1","numchild2","numchild3","haschild1","haschild2","haschild3","hasfriend1","hasfriend2","hasfriend3","livewithsp1","livewithsp2","livewithsp3","spsupport1","spsupport2","spsupport3","chsupport1","chsupport2","chsupport3","frsupport1","frsupport2","frsupport3","numclosechild1","numclosechild2","numclosechild3","closechild1","closechild2","closechild3","loneliness11.1","loneliness11.2","loneliness11.3","ccratio1","ccratio2","ccratio3","white","married1","married2","married3","deceased","all_frsupport_missing","all_loneliness_missing","exclude_from_analysis"
"2993","527128","010",1,2,13,55,0,0,0,1,1,1,4,4,4,2,2,2,1,0,0,2,2,1,2,2,3,1,1,1,1,1,1,1,1,1,0,0,0,NA,NA,NA,3,4,4,4,3.33333333333333,4,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,FALSE,FALSE,FALSE
"2994","527145","010",0,2,14,57,1,1,1,1,5,5,1,1,1,1,1,1,0,0,0,3,3,2,3,3,2,4,4,4,1,NA,NA,1,NA,NA,1,NA,NA,3.66666666666667,NA,NA,2,NA,NA,2.66666666666667,NA,NA,1,NA,NA,1,NA,NA,1.09090909090909,NA,NA,0.25,NA,NA,0,1,1,1,0,FALSE,FALSE,FALSE
"2995","527145","020",1,2,16,57,1,1,1,1,1,5,1,1,1,1,1,1,0,0,1,3,3,2,3,3,2,4,4,4,1,1,NA,1,1,NA,1,1,NA,4,3.66666666666667,NA,3,3.66666666666667,NA,3,3.66666666666667,NA,2,2,NA,2,2,NA,1.27272727272727,1.36363636363636,NA,0.5,0.5,NA,0,1,1,1,0,FALSE,FALSE,FALSE
"2996","527209","010",1,1,16,58,1,1,1,1,1,1,1,1,1,1,2,2,0,0,0,4,4,4,3,2,2,5,4,4,1,1,1,1,1,1,1,1,1,4,4,4,3,3.66666666666667,3,3,4,4,4,1,2,3,1,2,1,1,1,0.8,0.25,0.5,1,1,0,0,0,FALSE,FALSE,FALSE
"2997","527311","010",0,7,17,54,1,1,1,5,1,1,1,1,1,1,1,1,0,0,0,3,3,4,3,3,3,2,2,2,NA,1,1,NA,1,1,NA,1,1,NA,3,2.33333333333333,NA,2,2,NA,3.33333333333333,3.33333333333333,NA,2,2,NA,2,2,NA,1.6,1.9,NA,1,1,0,1,1,1,0,FALSE,FALSE,FALSE
"2998","527338","010",1,1,12,57,1,1,1,5,1,1,1,1,1,1,1,1,1,2,1,4,2,2,3,3,3,4,4,4,NA,1,1,NA,1,1,NA,NA,1,NA,4,3.66666666666667,NA,4,2.66666666666667,NA,4,3.33333333333333,NA,2,1,NA,2,1,NA,1,1.63636363636364,NA,0.5,0.25,1,1,1,1,0,FALSE,FALSE,FALSE
"2999","527338","020",0,1,14,55,1,1,1,1,5,1,1,1,1,1,1,1,0,0,0,4,2,2,3,3,3,4,4,4,1,NA,1,1,NA,1,1,NA,1,3.66666666666667,NA,3.33333333333333,3,NA,2.66666666666667,2.66666666666667,NA,1.66666666666667,3,NA,1,3,NA,1,1.45454545454545,NA,1.81818181818182,0.75,NA,0.25,1,1,1,1,0,FALSE,FALSE,FALSE
"3000","527372","010",0,2,16,59,0,0,0,1,1,1,5,5,5,4,4,4,1,2,1,1,2,2,1,1,1,0,0,0,0,NA,NA,1,0,1,0,0,0,NA,NA,NA,NA,NA,4,4,4,3,NA,NA,NA,NA,NA,NA,1.09090909090909,1,1.09090909090909,NA,NA,NA,0,0,0,0,0,FALSE,FALSE,FALSE
"3001","527421","010",1,1,14,60,0,0,0,5,5,1,3,4,4,2,2,2,1,1,1,3,4,3,3,3,2,0,0,0,NA,NA,0,NA,NA,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,2.18181818181818,NA,NA,NA,1,0,0,0,0,FALSE,FALSE,FALSE
"3002","527424","010",0,0,12,57,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,5,5,5,2,2,2,2,2,2,0,1,1,1,1,1,NA,1,1,4,4,4,NA,3.66666666666667,4,4,4,4,NA,2,2,NA,2,2,1,1,1,NA,1,1,NA,1,1,1,0,FALSE,FALSE,FALSE
"3003","527424","020",1,1,15,56,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,5,5,5,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,4,3.66666666666667,4,2.66666666666667,3,3.66666666666667,3,3.66666666666667,4,2,1,2,2,1,2,1.81818181818182,1.36363636363636,1.27272727272727,1,0.5,1,1,1,1,1,0,FALSE,FALSE,FALSE
"3004","527449","010",1,1,16,59,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,5,5,5,3,2,3,3,3,3,1,1,1,1,1,1,1,1,1,4,4,4,3,3.33333333333333,2.66666666666667,3,4,3,3,3,3,3,3,3,1.81818181818182,1.54545454545455,1.63636363636364,1,1,1,1,1,1,1,0,FALSE,FALSE,FALSE
"3005","527449","020",0,1,17,60,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,5,5,5,3,2,3,3,3,3,1,1,1,1,1,1,1,1,1,3.33333333333333,2.66666666666667,4,3,2.33333333333333,2.66666666666667,4,4,3.66666666666667,2,3,3,2,3,3,1.63636363636364,1.54545454545455,1.09090909090909,0.666666666666667,1,1,1,1,1,1,0,FALSE,FALSE,FALSE
"3006","527520","010",0,1,12,57,0,1,1,1,5,1,5,1,1,2,2,2,0,1,0,1,2,1,1,2,3,2,4,4,1,NA,1,1,NA,0,0,NA,NA,NA,NA,3,1,NA,1.66666666666667,2.33333333333333,NA,NA,2,NA,0,2,NA,0,2.45454545454545,NA,1.90909090909091,1,NA,0,1,0,0,0,0,FALSE,FALSE,FALSE
"3007","527575","010",0,1,16,61,1,1,1,1,5,1,1,1,1,1,1,1,0,1,0,5,5,5,3,3,2,3,3,3,1,NA,1,1,NA,NA,1,NA,1,3,NA,4,3,NA,3.66666666666667,2.66666666666667,NA,NA,3,NA,3,3,NA,3,1.09090909090909,NA,1.18181818181818,1,NA,1,1,1,1,1,0,FALSE,FALSE,FALSE
"3008","527583","010",0,1,15,56,0,0,0,1,1,5,5,5,5,2,2,4,2,0,2,3,3,3,1,1,1,0,0,0,0,0,NA,1,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,3,2.66666666666667,NA,NA,NA,NA,NA,NA,NA,1.63636363636364,1.63636363636364,NA,NA,NA,NA,1,0,0,0,0,FALSE,FALSE,FALSE
"3009","527594","010",1,1,17,56,0,0,0,5,1,5,5,4,5,2,2,2,0,0,1,4,5,4,1,2,1,2,2,2,NA,1,NA,NA,1,NA,NA,0,NA,NA,NA,NA,NA,3,NA,NA,2.33333333333333,NA,NA,1,NA,NA,1,NA,NA,2.09090909090909,NA,NA,0.5,NA,1,0,0,0,0,FALSE,FALSE,FALSE
"3010","527676","010",1,2,15,54,0,0,0,1,5,5,4,4,5,4,4,4,0,2,0,1,1,1,3,2,1,4,4,4,1,NA,NA,1,NA,NA,0,NA,NA,NA,NA,NA,3.66666666666667,NA,NA,4,NA,NA,3,NA,NA,3,NA,NA,1.09090909090909,NA,NA,0.75,NA,NA,0,0,0,0,0,FALSE,FALSE,FALSE
"3011","527679","010",0,1,15,56,1,1,1,1,5,5,1,1,1,1,1,1,0,0,0,1,2,5,3,2,2,3,3,3,1,NA,NA,1,NA,NA,1,NA,NA,3,NA,NA,2.33333333333333,NA,NA,2,NA,NA,1,NA,NA,1,NA,NA,2.27272727272727,NA,NA,0.333333333333333,NA,NA,1,1,1,1,0,FALSE,FALSE,FALSE
"3012","527681","010",1,2,16,59,0,0,0,1,5,5,5,5,5,2,2,2,0,0,0,3,2,2,1,1,1,2,1,NA,0,NA,NA,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0,0,0,0,0,FALSE,FALSE,FALSE
"3013","527718","010",1,1,11,60,0,0,0,1,1,1,5,5,4,2,2,2,2,3,1,3,4,3,1,1,3,1,1,1,1,1,1,1,1,1,0,0,0,NA,NA,NA,3.66666666666667,3.66666666666667,4,3.66666666666667,3.66666666666667,4,1,1,1,1,1,1,1.18181818181818,1.18181818181818,1.27272727272727,1,1,1,1,0,0,0,0,FALSE,FALSE,FALSE
"3014","527737","010",1,1,14,59,0,0,0,5,1,5,4,4,5,2,2,2,0,1,0,2,3,3,1,2,1,2,2,2,NA,1,NA,NA,1,NA,NA,0,NA,NA,NA,NA,NA,4,NA,NA,3,NA,NA,2,NA,NA,2,NA,NA,1.18181818181818,NA,NA,1,NA,1,0,0,0,0,FALSE,FALSE,FALSE
"3015","527739","010",1,2,13,57,0,0,0,1,5,5,5,5,5,2,4,4,0,1,2,1,1,1,1,1,1,2,2,2,1,NA,NA,1,NA,NA,0,NA,NA,NA,NA,NA,4,NA,NA,4,NA,NA,2,NA,NA,2,NA,NA,1.63636363636364,NA,NA,1,NA,NA,0,0,0,0,0,FALSE,FALSE,FALSE
"3016","527746","020",0,1,12,56,1,1,0,1,5,1,1,1,4,1,1,3,0,1,0,2,2,2,2,2,3,3,3,3,1,NA,1,1,NA,1,1,NA,0,2.66666666666667,NA,NA,3,NA,3.66666666666667,3.33333333333333,NA,4,2,NA,3,2,NA,3,1.45454545454545,NA,1.54545454545455,0.666666666666667,NA,1,1,1,1,0,0,FALSE,FALSE,FALSE
"3017","527777","020",1,1,15,51,1,1,1,1,1,5,1,1,1,1,1,1,0,0,0,2,2,3,3,2,2,4,4,4,1,1,NA,1,1,NA,1,1,NA,3.33333333333333,4,NA,3.66666666666667,3.33333333333333,NA,2.66666666666667,3,NA,3,3,NA,3,3,NA,1.27272727272727,1.09090909090909,NA,0.75,0.75,NA,1,1,1,1,0,FALSE,FALSE,FALSE
"3018","527820","020",1,7,12,54,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2,3,4,1,3,3,3,4,4,4,1,1,1,1,1,1,1,1,1,4,3.66666666666667,2.66666666666667,3,4,4,1.66666666666667,2.33333333333333,2.33333333333333,4,4,4,3,3,3,1.90909090909091,1.55555555555556,2.09090909090909,1,1,1,0,1,1,1,0,FALSE,FALSE,FALSE
"3019","527937","010",0,1,12,62,1,1,1,5,5,1,1,1,1,1,1,1,0,0,1,2,2,2,2,2,2,3,3,3,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,4,NA,NA,3.33333333333333,NA,NA,2.66666666666667,NA,NA,3,NA,NA,3,NA,NA,1.63636363636364,NA,NA,1,1,1,1,1,0,FALSE,FALSE,FALSE
"3020","527937","020",1,1,16,60,1,1,1,5,1,1,1,1,1,1,1,1,0,0,1,2,2,2,2,2,2,3,3,3,NA,1,1,NA,1,1,NA,1,1,NA,4,4,NA,4,3,NA,4,4,NA,3,3,NA,3,3,NA,1,1.45454545454545,NA,1,1,1,1,1,1,0,FALSE,FALSE,FALSE
"3021","528038","010",1,1,14,59,1,1,1,1,1,5,1,1,1,1,1,1,0,0,0,3,3,4,3,3,3,4,4,4,1,1,NA,NA,1,NA,1,1,NA,3.33333333333333,3,NA,2,3.66666666666667,NA,4,2.66666666666667,NA,1,1,NA,1,1,NA,1.45454545454545,1.09090909090909,NA,0.25,0.25,NA,1,1,1,1,0,FALSE,FALSE,FALSE
"3022","528038","020",0,7,12,52,1,1,1,1,5,5,1,1,1,1,1,1,0,1,0,3,3,4,3,3,3,4,4,4,1,NA,NA,1,NA,NA,1,NA,NA,4,NA,NA,4,NA,NA,4,NA,NA,3,NA,NA,3,NA,NA,1,NA,NA,0.75,NA,NA,0,1,1,1,0,FALSE,FALSE,FALSE
"3023","528070","010",0,1,17,59,1,0,0,1,1,1,1,5,5,1,3,3,2,1,0,4,3,4,2,1,1,2,2,1,1,1,1,1,1,1,NA,0,0,3.33333333333333,NA,NA,1.33333333333333,2,1,2.66666666666667,2.66666666666667,3,0,1,0,0,1,0,1.90909090909091,2,1.18181818181818,0,0.5,0,1,1,0,0,0,FALSE,FALSE,FALSE
"3024","528105","010",1,1,17,58,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,3,4,3,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2.66666666666667,3,2.66666666666667,3.33333333333333,3.33333333333333,3.33333333333333,3,4,3,2,2,2,2,2,2,1.18181818181818,1.09090909090909,1.63636363636364,1,1,1,1,1,1,1,0,FALSE,FALSE,FALSE
"3025","528119","010",1,2,12,58,0,0,0,1,1,1,5,5,5,2,2,2,3,4,5,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,0,0,0,NA,NA,NA,3,3,3,2.66666666666667,2,2.66666666666667,2,2,2,2,2,2,2.27272727272727,2.09090909090909,1.81818181818182,1,1,1,0,0,0,0,0,FALSE,FALSE,FALSE
"3026","528130","010",1,2,11,54,1,1,0,1,5,1,1,1,4,1,1,3,5,5,3,2,2,2,3,3,2,4,2,2,1,NA,NA,1,NA,1,1,NA,NA,3.66666666666667,NA,4,4,NA,3.66666666666667,3,NA,2.33333333333333,3,NA,1,3,NA,1,2.09090909090909,NA,2,0.75,NA,0.5,0,1,1,0,0,FALSE,FALSE,FALSE
"3027","528198","010",0,1,16,59,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,5,5,5,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,4,4,4,3,2.66666666666667,3,3,3.33333333333333,3,2,2,2,2,2,2,1,1.09090909090909,1,1,1,1,1,1,1,1,0,FALSE,FALSE,FALSE
"3028","528204","010",1,2,12,54,0,0,0,1,1,5,5,5,5,4,4,4,0,0,0,2,3,3,1,1,1,0,0,0,0,0,NA,NA,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,4,4,NA,NA,NA,NA,NA,NA,NA,1.18181818181818,1.27272727272727,NA,NA,NA,NA,0,0,0,0,0,FALSE,FALSE,FALSE
"3029","528234","010",0,2,12,57,0,1,1,1,1,1,4,1,1,3,2,1,2,1,0,3,4,5,3,3,2,5,5,5,1,1,1,1,1,1,0,1,1,NA,4,4,4,4,3,3,3,2,4,4,3,3,3,3,1,1,1.18181818181818,0.8,0.571428571428571,0.5,0,0,0,1,0,FALSE,FALSE,FALSE
"3030","528248","010",1,1,16,57,0,0,0,1,1,5,5,5,5,3,3,3,0,1,0,5,5,5,1,1,1,3,3,3,1,1,NA,1,1,NA,0,0,NA,NA,NA,NA,3.66666666666667,4,NA,2,2.66666666666667,NA,3,3,NA,3,3,NA,1.54545454545455,1.54545454545455,NA,1,1,NA,1,0,0,0,0,FALSE,FALSE,FALSE
"3031","528253","010",0,1,13,58,0,0,0,1,1,1,5,5,5,4,4,4,0,2,2,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,NA,NA,NA,NA,NA,NA,2.66666666666667,2.66666666666667,3,NA,NA,NA,NA,NA,NA,1.90909090909091,2,1.63636363636364,NA,NA,NA,1,0,0,0,0,FALSE,FALSE,FALSE
"3032","528271","010",0,1,17,59,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,4,4,4,2,2,2,0,0,0,0,0,0,1,1,1,1,NA,1,2.66666666666667,2.33333333333333,3,NA,NA,NA,3,3,2,NA,NA,NA,NA,NA,NA,2.54545454545455,3,2.09090909090909,NA,NA,NA,1,1,1,1,0,FALSE,FALSE,FALSE
"3033","528271","020",1,1,17,58,1,1,1,1,1,1,1,1,1,1,1,1,0,0,3,4,4,4,2,2,2,0,0,0,0,0,0,1,1,1,1,1,1,3,3,3.33333333333333,NA,NA,NA,3.33333333333333,3.66666666666667,3,NA,NA,NA,NA,NA,NA,1,1,1.54545454545455,NA,NA,NA,1,1,1,1,0,FALSE,FALSE,FALSE
"3034","528276","020",0,7,17,60,1,1,1,5,1,1,1,1,1,2,1,1,0,0,0,3,2,3,2,2,2,5,5,5,NA,1,1,NA,0,1,NA,1,1,NA,4,4,NA,3,1.33333333333333,NA,NA,2,NA,2,2,NA,2,2,NA,1,NA,NA,0.4,0.285714285714286,0,0,1,1,0,FALSE,FALSE,FALSE
"3035","528308","010",1,0,8,52,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2,2,1,2,3,3,3,3,4,4,1,1,1,1,0,0,1,1,1,3.33333333333333,1.66666666666667,2.33333333333333,3,2,2.66666666666667,1.66666666666667,2,3.33333333333333,2,2,4,2,2,3,2,2.2,2,0.666666666666667,0.5,1,NA,1,1,1,0,FALSE,FALSE,FALSE
"3036","528308","020",0,1,6,57,1,1,1,1,1,5,1,1,1,1,1,1,0,0,0,2,1,2,3,3,3,3,4,4,1,1,NA,1,1,NA,1,1,NA,4,4,NA,3.66666666666667,3,NA,4,2.66666666666667,NA,4,9,NA,3,3,NA,1.27272727272727,1.81818181818182,NA,1.33333333333333,2.25,NA,1,1,1,1,0,FALSE,FALSE,FALSE
"3037","528329","010",0,1,16,60,0,0,0,1,1,1,5,5,5,4,2,4,0,0,0,5,5,5,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,NA,NA,NA,NA,NA,NA,3.66666666666667,3.66666666666667,4,NA,NA,NA,NA,NA,NA,1.45454545454545,1.45454545454545,1.27272727272727,NA,NA,NA,1,0,0,0,0,FALSE,FALSE,FALSE
"3038","528391","010",1,2,12,55,0,0,0,1,1,1,4,4,4,4,4,4,0,0,4,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,0,0,0,NA,NA,NA,4,3.66666666666667,4,2,3.66666666666667,4,2,2,2,2,2,2,2,1.90909090909091,2.36363636363636,1,1,1,0,0,0,0,0,FALSE,FALSE,FALSE
"3039","528394","010",1,1,13,55,0,0,0,5,1,5,4,4,4,2,2,2,0,0,0,3,2,2,2,3,3,2,2,2,NA,1,NA,NA,1,NA,NA,0,NA,NA,NA,NA,NA,3,NA,NA,3,NA,NA,2,NA,NA,2,NA,NA,2.09090909090909,NA,NA,1,NA,1,0,0,0,0,FALSE,FALSE,FALSE
"3040","528439","010",1,2,13,57,1,1,1,1,1,1,1,1,6,1,2,1,2,3,0,1,2,2,3,3,3,5,5,5,1,1,1,1,1,1,1,1,1,2.66666666666667,2.66666666666667,2.33333333333333,3.66666666666667,3.33333333333333,2.66666666666667,3.66666666666667,3,4,4,4,3,3,3,3,1.72727272727273,1.72727272727273,1.81818181818182,0.571428571428571,0.5,0.375,0,1,0,1,0,FALSE,FALSE,FALSE
"3041","528483","010",1,1,17,57,1,1,1,1,1,1,1,1,1,1,1,1,0,0,3,4,5,4,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,4,2.33333333333333,2.66666666666667,2.33333333333333,2,1.66666666666667,3.66666666666667,3.33333333333333,4,1,2,2,1,2,2,1.54545454545455,1.63636363636364,1.18181818181818,0.5,1,1,1,1,1,1,0,FALSE,FALSE,FALSE
"3042","528520","010",0,1,12,55,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,4,3,5,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,3.66666666666667,3.66666666666667,3,4,3.33333333333333,3,2.33333333333333,2.33333333333333,2.33333333333333,2,2,2,2,2,2,1.63636363636364,1.45454545454545,1.81818181818182,1,1,1,1,1,1,1,0,FALSE,FALSE,FALSE
"3043","528520","020",1,1,12,55,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,4,3,5,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,3.66666666666667,3.66666666666667,3,4,3.33333333333333,3,3.66666666666667,2.66666666666667,3,2,2,2,2,2,2,1.45454545454545,2,1.72727272727273,1,1,1,1,1,1,1,0,FALSE,FALSE,FALSE
"3044","528528","010",1,1,12,59,0,0,0,1,1,1,5,5,5,2,2,2,1,0,0,1,2,2,1,1,1,3,3,3,1,1,1,1,1,NA,0,0,0,NA,NA,NA,2.33333333333333,3.66666666666667,4,4,3.33333333333333,4,3,3,3,3,3,3,2.45454545454545,2.18181818181818,1.36363636363636,1,1,1,1,0,0,0,0,FALSE,FALSE,FALSE
"3045","528560","010",0,2,12,55,1,1,1,1,5,5,1,1,1,1,1,1,2,1,1,3,2,4,3,3,3,5,5,5,1,NA,NA,1,NA,NA,1,NA,NA,2.66666666666667,NA,NA,4,NA,NA,3.66666666666667,NA,NA,6,NA,NA,3,NA,NA,1.63636363636364,NA,NA,1.2,NA,NA,0,1,1,1,0,FALSE,FALSE,FALSE
"3046","528569","020",1,1,13,57,1,1,1,1,5,1,1,1,1,1,1,1,0,0,0,3,4,4,2,2,2,2,2,2,1,NA,1,1,NA,1,1,NA,1,3.33333333333333,NA,3.66666666666667,3.66666666666667,NA,4,4,NA,4,2,NA,2,2,NA,2,1.18181818181818,NA,1.09090909090909,1,NA,1,1,1,1,1,0,FALSE,FALSE,FALSE
"3047","528570","010",0,1,12,59,1,1,1,1,5,5,1,1,1,1,1,1,0,0,1,5,5,5,2,2,2,4,4,3,1,NA,NA,1,NA,NA,NA,NA,NA,4,NA,NA,4,NA,NA,3.66666666666667,NA,NA,2,NA,NA,2,NA,NA,1.09090909090909,NA,NA,0.5,NA,NA,1,1,1,1,0,FALSE,FALSE,FALSE
"3048","528570","020",1,1,12,57,1,1,1,1,5,5,1,1,1,1,1,1,0,0,0,5,5,5,2,2,2,4,4,3,1,NA,NA,1,NA,NA,1,NA,NA,3.66666666666667,NA,NA,2.66666666666667,NA,NA,3.66666666666667,NA,NA,2,NA,NA,2,NA,NA,1.09090909090909,NA,NA,0.5,NA,NA,1,1,1,1,0,FALSE,FALSE,FALSE
"3049","528583","010",1,1,14,58,0,0,0,1,1,1,4,4,4,2,2,2,1,0,0,2,2,2,3,3,2,5,5,5,1,1,1,1,1,1,0,0,0,NA,NA,NA,3,2.66666666666667,3.33333333333333,2,3,2.66666666666667,2,4,6,2,3,3,2,2.18181818181818,1.90909090909091,0.285714285714286,0.571428571428571,0.857142857142857,1,0,0,0,0,FALSE,FALSE,FALSE
"3050","528585","010",1,2,13,58,0,1,1,5,1,1,2,1,1,2,2,2,0,0,0,1,1,1,2,3,3,2,3,3,NA,1,1,NA,0,1,NA,1,1,NA,2,3.33333333333333,NA,3.33333333333333,4,NA,3,2,NA,2,2,NA,2,2,NA,2.27272727272727,1.18181818181818,NA,0.666666666666667,0.666666666666667,0,0,0,0,0,FALSE,FALSE,FALSE
"3051","528655","010",0,1,12,57,1,1,1,1,1,1,1,1,1,1,1,2,0,1,0,4,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,3.33333333333333,3.33333333333333,4,3,2.66666666666667,3.33333333333333,3,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,FALSE,FALSE,FALSE
"3052","528753","010",1,7,12,57,1,0,0,5,1,5,1,5,5,1,2,2,0,1,1,4,1,1,3,1,1,2,2,2,NA,1,NA,NA,1,NA,NA,NA,NA,NA,3.5,NA,NA,3,NA,NA,3,NA,NA,2,NA,NA,2,NA,NA,1.8,NA,NA,1,NA,0,1,0,0,0,FALSE,FALSE,FALSE
"3053","528753","020",0,1,12,60,1,0,0,1,1,1,1,5,5,1,2,2,1,0,2,4,3,3,3,1,1,2,2,NA,0,0,0,1,1,1,1,0,0,2,NA,NA,NA,NA,NA,4,3.66666666666667,3.66666666666667,NA,NA,NA,NA,NA,NA,2.09090909090909,1.54545454545455,1.72727272727273,NA,NA,NA,1,1,0,0,0,FALSE,FALSE,FALSE
"3054","528755","010",1,7,12,58,0,1,0,1,1,1,5,1,5,2,2,2,2,2,2,1,1,1,1,2,1,4,4,4,1,1,1,1,1,0,0,NA,0,NA,3,NA,1.66666666666667,2.66666666666667,3.33333333333333,3.66666666666667,3.66666666666667,NA,3,2,2,3,2,2,1.09090909090909,1.72727272727273,1.72727272727273,0.75,0.5,0.5,0,0,0,0,0,FALSE,FALSE,FALSE
"3055","528823","010",1,1,13,56,1,1,1,1,5,1,1,1,1,1,1,1,0,0,0,4,4,4,3,2,2,1,1,1,1,NA,1,NA,NA,1,1,NA,1,2.66666666666667,NA,2,4,NA,4,4,NA,3.66666666666667,1,NA,1,1,NA,1,1.09090909090909,NA,1.27272727272727,1,NA,1,1,1,1,1,0,FALSE,FALSE,FALSE
"3056","528823","020",0,1,12,58,1,1,1,1,5,1,1,1,1,1,1,1,0,1,1,4,4,4,3,2,2,1,1,1,1,NA,1,0,NA,1,1,NA,1,4,NA,4,2.66666666666667,NA,3.33333333333333,NA,NA,3.66666666666667,1,NA,1,1,NA,1,1.72727272727273,NA,1.36363636363636,1,NA,1,1,1,1,1,0,FALSE,FALSE,FALSE
"3057","528854","010",1,1,16,59,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,4,4,5,2,2,2,3,3,3,1,1,1,1,1,1,1,1,1,4,4,4,3,3,4,3.66666666666667,4,4,3,1,1,3,1,1,1,1.09090909090909,1.09090909090909,1,0.333333333333333,0.333333333333333,1,1,1,1,0,FALSE,FALSE,FALSE
"3058","528854","020",0,1,16,57,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,4,4,5,2,2,2,3,3,3,1,1,1,1,1,1,1,1,1,4,4,4,2.66666666666667,2.66666666666667,2.66666666666667,2,2,2,3,2,3,3,2,3,1.54545454545455,1.63636363636364,1.54545454545455,1,0.666666666666667,1,1,1,1,1,0,FALSE,FALSE,FALSE
"3059","528874","010",1,2,14,57,0,0,0,1,1,1,4,4,4,4,4,3,2,2,1,1,1,3,3,3,3,3,3,2,1,NA,1,0,0,0,0,0,0,NA,NA,NA,2.33333333333333,NA,3.33333333333333,NA,1.66666666666667,NA,3,3,1,3,3,1,2.09090909090909,2.54545454545455,2.72727272727273,1,1,0.5,0,0,0,0,0,FALSE,FALSE,FALSE
"3060","528882","020",1,2,12,56,1,1,1,1,5,5,1,1,1,1,1,1,0,0,1,4,3,2,2,2,2,2,2,2,1,NA,NA,NA,NA,NA,1,NA,NA,3.66666666666667,NA,NA,4,NA,NA,2.66666666666667,NA,NA,2,NA,NA,2,NA,NA,1,NA,NA,1,NA,NA,0,1,1,1,0,FALSE,FALSE,FALSE
"3061","528884","020",1,7,12,51,1,1,1,1,1,1,1,1,1,1,1,1,2,4,4,1,2,2,3,3,3,2,2,2,1,1,1,1,1,1,1,1,1,3.33333333333333,3.33333333333333,3.33333333333333,2.66666666666667,2.33333333333333,2,3,2.33333333333333,3,1,2,1,1,2,1,1.72727272727273,1.63636363636364,2,0.5,1,0.5,0,1,1,1,0,FALSE,FALSE,FALSE
"3062","528918","010",1,1,17,58,0,0,0,1,5,1,4,4,4,4,4,4,2,2,1,4,4,4,2,2,2,0,0,0,0,NA,0,1,NA,1,0,NA,0,NA,NA,NA,NA,NA,NA,2.33333333333333,NA,2.33333333333333,NA,NA,NA,NA,NA,NA,1.81818181818182,NA,2,NA,NA,NA,1,0,0,0,0,FALSE,FALSE,FALSE
"3063","528921","010",1,1,16,54,1,1,1,1,1,5,1,1,1,1,1,1,0,0,0,5,5,5,3,2,2,2,2,2,1,1,NA,1,1,NA,1,1,NA,3.66666666666667,3.66666666666667,NA,4,4,NA,4,3.66666666666667,NA,2,2,NA,2,2,NA,1.36363636363636,1.18181818181818,NA,1,1,NA,1,1,1,1,0,FALSE,FALSE,FALSE
"3064","528991","010",1,7,12,58,0,0,0,5,1,5,4,5,5,2,2,2,1,1,0,1,2,2,2,1,1,5,5,5,NA,1,NA,NA,1,NA,NA,0,NA,NA,NA,NA,NA,3.66666666666667,NA,NA,4,NA,NA,5,NA,NA,3,NA,NA,1.18181818181818,NA,NA,0.833333333333333,NA,0,0,0,0,0,FALSE,FALSE,FALSE
